Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
李村街道办事处,36.165609,120.422944,Licun Metro Station 李村地铁站,36.158516,120.41972,Metro Station
李村街道办事处,36.165609,120.422944,Qingdao Blue Horizon Hotel 青岛蓝海大饭店,36.16199255215956,120.4129158907762,Hotel
振华路街道办事处,36.170460999999996,120.386917,青岛锅贴 Qingdao Fried Dumpling,36.170717,120.381013,Chinese Restaurant
振华路街道办事处,36.170460999999996,120.386917,永平路（地铁站）,36.172585,120.392991,Metro Station
振华路街道办事处,36.170460999999996,120.386917,林家炸串,36.177743,120.39102,Food Stand
兴城路街道办事处,36.192789000000005,120.386356,德克士,36.190321025482255,120.38188383804197,Fast Food Restaurant
兴城路街道办事处,36.192789000000005,120.386356,高家沧口大炸串,36.188566,120.379749,Satay Restaurant
九水街道办事处,36.171572999999995,120.466255,世苑丽舍酒店,36.176806,120.465378,Hotel
虎山路街道办事处,36.176735,120.41739399999999,李村公园,36.179199360395536,120.42100191085333,Park
虎山路街道办事处,36.176735,120.41739399999999,1999,36.180722,120.410585,Restaurant
沧口街道办事处,36.173374,120.40246499999999,永平路（地铁站）,36.172585,120.392991,Metro Station
浮山路街道办事处,36.140146,120.42630700000001,麒德楼,36.147756,120.422845,Asian Restaurant
兴华路街道办事处,36.182204999999996,120.388687,沧口公园,36.18063839009856,120.38606014769383,Park
兴华路街道办事处,36.182204999999996,120.388687,林家炸串,36.177743,120.39102,Food Stand
湘潭路街道办事处,36.214659999999995,120.414825,맥도날드,36.21993849809565,120.42231295755471,Fast Food Restaurant
湘潭路街道办事处,36.214659999999995,120.414825,천태스포츠센터,36.22019884031501,120.4225098947498,Gym
中韩街道办事处,36.136806,120.455056,G20终点收费站,36.135468436280746,120.44824418442145,Toll Booth
沙子口街道办事处,36.114036,120.542806,港龙湾渔家酒店,36.106467,120.539258,Shandong Restaurant
北宅街道办事处,36.187903000000006,120.516384,Holiday Inn Expo,36.1934872977285,120.51097734190556,Hotel
北宅街道办事处,36.187903000000006,120.516384,崂山 北宅,36.193323292899024,120.51069057383279,Chinese Restaurant
北宅街道办事处,36.187903000000006,120.516384,Expo Plaza Hotel,36.18937563608546,120.50721556838633,Hotel
东阁街道办事处,36.784809,119.967689,Cache Cache(平度利群店),36.789881,119.966865,Clothing Store
东阁街道办事处,36.784809,119.967689,Pizza Hut (必胜客),36.779101,119.959153,Pizza Place
同和街道办事处,36.739844,119.93548700000001,平度宾馆 Pingdu Hotel,36.73786958129683,119.9343752861023,Hotel
同和街道办事处,36.739844,119.93548700000001,일송정,36.73830032348633,119.93150329589844,Korean Restaurant
李园街道办事处,36.791874,119.936806,星联韩国料理,36.79194483525329,119.9442767239497,Korean Restaurant
南村镇,36.534664,120.13169199999999,欧尚1分钟(博能中心),36.54219,120.129753,Convenience Store
南村镇,36.534664,120.13169199999999,欧尚1分钟(欧罗巴广场),36.54303,120.134958,Convenience Store
环秀街道办事处,36.388599,120.453079,KFC (肯德基),36.396959908621064,120.4504887988163,Fast Food Restaurant
环秀街道办事处,36.388599,120.453079,味千拉麺,36.39197494623669,120.45578795859686,Shandong Restaurant
环秀街道办事处,36.388599,120.453079,吃饱了,36.381912,120.446235,Bakery
环秀街道办事处,36.388599,120.453079,不要点虱目鱼,36.3814619244844,120.44650022139417,Fish & Chips Shop
环秀街道办事处,36.388599,120.453079,莎拉,36.3814619244844,120.44650022139417,Skate Park
环秀街道办事处,36.388599,120.453079,地方还行,36.38146027935581,120.44648896994308,Café
通济街道办事处,36.391743,120.421273,即墨小商品城,36.398490429085534,120.42495751766309,Clothing Store
鳌山卫街道办事处,36.365624,120.667479,夜潮烤吧,36.357964,120.665923,BBQ Joint
温泉街道办事处,36.45125,120.658469,金麒玉麟温泉山庄,36.455818,120.657303,Hotel
水集街道办事处,36.858084999999996,120.514054,Cache Cache (莱西商业街店),36.860082,120.520973,Clothing Store
水集街道办事处,36.858084999999996,120.514054,Cache Cache(良茂商城店),36.859892,120.522846,Clothing Store
水集街道办事处,36.858084999999996,120.514054,"华玺大酒店, HUAXI HOTEL",36.854904,120.523227,Hotel
水集街道办事处,36.858084999999996,120.514054,莱西悦海喜来酒店,36.8660247951592,120.51574546963053,Hotel
滨河路街道办事处,36.889084000000004,120.51768999999999,Orange Hotpot (橘子火锅),36.882038,120.518952,Hotpot Restaurant
李权庄镇,36.889084000000004,120.51768999999999,Orange Hotpot (橘子火锅),36.882038,120.518952,Hotpot Restaurant
阜安街道办事处,36.284465000000004,120.016465,Cache Cache (胶州湾财富中心店),36.285311,120.010627,Clothing Store
阜安街道办事处,36.284465000000004,120.016465,Cache Cache (国货新世纪店),36.285753,120.009807,Clothing Store
阜安街道办事处,36.284465000000004,120.016465,Cache Cache (新源购物广场店),36.2902,120.01493,Clothing Store
阜安街道办事处,36.284465000000004,120.016465,Cache Cache(苏州路店),36.291072,120.013427,Clothing Store
中云街道办事处,36.284559,120.002199,Starbucks (星巴克),36.28495441579285,120.00245759877009,Coffee Shop
中云街道办事处,36.284559,120.002199,不是書店,36.284221,120.007772,Bookstore
中云街道办事处,36.284559,120.002199,Cache Cache (国货新世纪店),36.285753,120.009807,Clothing Store
中云街道办事处,36.284559,120.002199,Cache Cache (胶州湾财富中心店),36.285311,120.010627,Clothing Store
三里河街道办事处,36.26737,120.00347099999999,迎君来大酒店,36.267441,119.997095,Chinese Restaurant
三里河街道办事处,36.26737,120.00347099999999,Vienna Hotel,36.26642900442772,119.99695956994785,Hotel
