Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
兴福街道办事处,36.672015,116.88915,济南西站公交枢纽站,36.667327101436314,116.88925416476775,Bus Station
玉清湖街道办事处,36.644929,116.84926100000001,蓝石大湿地,36.644209579515895,116.84700087066761,Nature Preserve
玉清湖街道办事处,36.644929,116.84926100000001,济西湿地公园,36.64604628172179,116.85878154666804,Fishing Spot
腊山街道办事处,36.637135,116.850121,蓝石大湿地,36.644209579515895,116.84700087066761,Nature Preserve
吴家堡街道办事处,36.696892,116.91084199999999,"CO., LtdJinan MORN",36.6966526475159,116.91779170185328,Business Service
无影山街道办事处,36.684028000000005,116.97763799999998,Tian Fa Hotel,36.678369436380066,116.98305479169585,Hotel
无影山街道办事处,36.684028000000005,116.97763799999998,天发舜和酒店,36.67806209846835,116.9827673522047,Hotel
无影山街道办事处,36.684028000000005,116.97763799999998,RT-MART (大润发),36.684891119971255,116.98722836906987,Market
无影山街道办事处,36.684028000000005,116.97763799999998,济南长途汽车总站,36.6848788519789,116.987946951898,Bus Station
堤口路街道办事处,36.683069,116.967533,舜隆大酒店,36.682548,116.96974,Chinese Restaurant
堤口路街道办事处,36.683069,116.967533,京华大酒店,36.6806833165013,116.97033234602449,Chinese Restaurant
宝华街街道办事处,36.674931,116.982578,KFC (肯德基),36.66974247326321,116.9865557733284,Fast Food Restaurant
宝华街街道办事处,36.674931,116.982578,天发舜和酒店,36.67806209846835,116.9827673522047,Hotel
宝华街街道办事处,36.674931,116.982578,Tian Fa Hotel,36.678369436380066,116.98305479169585,Hotel
宝华街街道办事处,36.674931,116.982578,Jinan Railway Station (济南站),36.67042440973686,116.98580844221587,Train Station
工人新村南村街道办事处,36.691089,116.993922,KFC (肯德基),36.684974412704406,116.99336528778076,Fast Food Restaurant
工人新村南村街道办事处,36.691089,116.993922,McDonald's (麦当劳),36.69609531479175,116.98915991416654,Fast Food Restaurant
工人新村南村街道办事处,36.691089,116.993922,济南长途汽车总站,36.6848788519789,116.987946951898,Bus Station
工人新村南村街道办事处,36.691089,116.993922,锦江之星济南北园大街酒店 Jinjiang Inn Jinan Beiyuan Street,36.684746,117.00134,Hotel
工人新村南村街道办事处,36.691089,116.993922,McDonald's (麦当劳) (麦当劳),36.68370743569207,116.98781473284113,Fast Food Restaurant
工人新村北村街道办事处,36.696473,116.99184299999999,McDonald's (麦当劳) (麦当劳),36.69561365039608,116.98089898598919,Fast Food Restaurant
工人新村北村街道办事处,36.696473,116.99184299999999,McDonald's (麦当劳),36.69609531479175,116.98915991416654,Fast Food Restaurant
工人新村北村街道办事处,36.696473,116.99184299999999,如家酒店济南天桥火车站店,36.692640016997,117.00015658522,Hotel
工人新村北村街道办事处,36.696473,116.99184299999999,济南BER鉑尔国际酒店,36.704256,116.987611,Hotel
官扎营街道办事处,36.680044,116.994748,KFC (肯德基),36.684974412704406,116.99336528778076,Fast Food Restaurant
官扎营街道办事处,36.680044,116.994748,Yongxiang Business Hotel Jinan,36.677641,116.996937,Hotel
官扎营街道办事处,36.680044,116.994748,莫泰168,36.684256266877334,116.999524421259,Hotel
官扎营街道办事处,36.680044,116.994748,McDonald's (麦当劳) (麦当劳),36.68370743569207,116.98781473284113,Fast Food Restaurant
官扎营街道办事处,36.680044,116.994748,凤凰山旧货市场,36.686351008484046,116.99804306030273,Market
官扎营街道办事处,36.680044,116.994748,石榴人家,36.67391,116.998606,Chinese Restaurant
官扎营街道办事处,36.680044,116.994748,山东灯具批发市场二期,36.686137,116.999014,Furniture / Home Store
官扎营街道办事处,36.680044,116.994748,济南长途汽车总站,36.6848788519789,116.987946951898,Bus Station
官扎营街道办事处,36.680044,116.994748,RT-MART (大润发),36.684891119971255,116.98722836906987,Market
北坦街道办事处,36.675977,117.00907600000001,Daming Lake Park (大明湖公园),36.673231,117.018274,Park
北坦街道办事处,36.675977,117.00907600000001,大明湖西南门,36.672247865053066,117.01056668813438,Park
北坦街道办事处,36.675977,117.00907600000001,趵突泉,36.670855685373546,117.01052070384084,Nature Preserve
北坦街道办事处,36.675977,117.00907600000001,尧舜酒家,36.66851034167081,117.01048621561411,Chinese Restaurant
北坦街道办事处,36.675977,117.00907600000001,明湖楼 四季明湖,36.6775231604621,117.01928615570068,Chinese Restaurant
天桥东街街道办事处,36.6731,116.996672,KFC (肯德基),36.66974247326321,116.9865557733284,Fast Food Restaurant
天桥东街街道办事处,36.6731,116.996672,黑虎泉,36.66850157632301,116.99079826446516,Lake
天桥东街街道办事处,36.6731,116.996672,神龟馅饼 大明湖西南门店,36.67190761615571,117.0072098082962,Chinese Restaurant
天桥东街街道办事处,36.6731,116.996672,LiTian Hotel (丽天大酒店),36.66690430923977,116.9889450073242,Hotel
制锦市街道办事处,36.668620000000004,117.01278300000001,Starbucks (星巴克),36.66294883609048,117.01772731625356,Coffee Shop
制锦市街道办事处,36.668620000000004,117.01278300000001,Parc 66 (恒隆广场),36.66375382725165,117.01776310614395,Shopping Mall
制锦市街道办事处,36.668620000000004,117.01278300000001,Daming Lake Park (大明湖公园),36.673231,117.018274,Park
制锦市街道办事处,36.668620000000004,117.01278300000001,Ole Supermarket (parc66),36.66391276880525,117.01769987990204,Gourmet Shop
制锦市街道办事处,36.668620000000004,117.01278300000001,Apple Parc 66 Jinan (Apple 济南恒隆广场),36.664286212401244,117.01796650886536,Electronics Store
制锦市街道办事处,36.668620000000004,117.01278300000001,Baotu Spring Park (趵突泉公园),36.6610408677459,117.01118747511333,Park
制锦市街道办事处,36.668620000000004,117.01278300000001,Starbucks (星巴克),36.66502541569481,117.02051568727778,Coffee Shop
制锦市街道办事处,36.668620000000004,117.01278300000001,Crowne Plaza,36.66353443860142,117.01980831264027,Hotel
制锦市街道办事处,36.668620000000004,117.01278300000001,Malèna (玛莲娜),36.662238325152515,117.01766098170447,Restaurant
制锦市街道办事处,36.668620000000004,117.01278300000001,Quancheng Square (泉城广场),36.661242592901786,117.01680321478662,Plaza
制锦市街道办事处,36.668620000000004,117.01278300000001,Walmart (沃尔玛购物广场),36.66425367052427,117.01188325881958,Shopping Mall
制锦市街道办事处,36.668620000000004,117.01278300000001,Cinema Palace (百丽宫影城),36.6630425899915,117.01858373927278,Movie Theater
制锦市街道办事处,36.668620000000004,117.01278300000001,曲水亭街,36.67114328755546,117.01878047123832,Food Truck
制锦市街道办事处,36.668620000000004,117.01278300000001,Häagen-Dazs (哈根达斯),36.66390751202179,117.01766539285296,Ice Cream Shop
制锦市街道办事处,36.668620000000004,117.01278300000001,Grand Metro Park Qihui Hotel,36.66772639336209,117.02252226317283,Hotel
纬北路街道办事处,36.675711,117.003651,甜沫李,36.672582,117.001552,Breakfast Spot
纬北路街道办事处,36.675711,117.003651,神龟馅饼 大明湖西南门店,36.67190761615571,117.0072098082962,Chinese Restaurant
纬北路街道办事处,36.675711,117.003651,Yongxiang Business Hotel Jinan,36.677641,116.996937,Hotel
纬北路街道办事处,36.675711,117.003651,大明湖西南门,36.672247865053066,117.01056668813438,Park
纬北路街道办事处,36.675711,117.003651,趵突泉,36.670855685373546,117.01052070384084,Nature Preserve
纬北路街道办事处,36.675711,117.003651,海阔天空浴都,36.677474,116.994014,Spa
纬北路街道办事处,36.675711,117.003651,殴亚电子商场,36.682828243933514,117.00990566294857,Electronics Store
北园街道办事处,36.695754,117.03815800000001,红星美凯龙,36.68958305390137,117.04258655534352,Furniture / Home Store
北园街道办事处,36.695754,117.03815800000001,都市丽人婚纱摄影,36.694622,117.02849,Photography Studio
北园街道办事处,36.695754,117.03815800000001,姜仔鸭,36.688011169433594,117.04035186767578,Hotel
泺口街道办事处,36.711827,116.98366200000001,巴国老灶,36.70839705,116.99170509999999,Chinese Restaurant
泺口街道办事处,36.711827,116.98366200000001,稻香园酒店,36.71027327503696,116.97362657272038,Chinese Restaurant
泺口街道办事处,36.711827,116.98366200000001,济南BER鉑尔国际酒店,36.704256,116.987611,Hotel
药山街道办事处,36.717102000000004,116.96513200000001,自然居,36.719058,116.963534,Chinese Restaurant
洪家楼街道办事处,36.684803,117.05774699999999,Lydia (莉迪亚意式餐厅),36.679345698449595,117.04990830727017,Italian Restaurant
洪家楼街道办事处,36.684803,117.05774699999999,McDonald's (麦当劳),36.683528960617245,117.05758810043334,Fast Food Restaurant
洪家楼街道办事处,36.684803,117.05774699999999,INZONE Mall (银座商城),36.685280627603106,117.05560921111915,Shopping Mall
洪家楼街道办事处,36.684803,117.05774699999999,RT-mart (大润发),36.68457796663086,117.05826421600608,Grocery Store
洪家楼街道办事处,36.684803,117.05774699999999,Lydias,36.67950921674132,117.04977038024848,Italian Restaurant
山大路街道办事处,36.674248,117.05625,Lydia (莉迪亚意式餐厅),36.679345698449595,117.04990830727017,Italian Restaurant
山大路街道办事处,36.674248,117.05625,山东大学 学人大厦,36.67457815107156,117.05706314655264,Hotel
山大路街道办事处,36.674248,117.05625,KFC (肯德基),36.675263431083586,117.05092551624206,Fast Food Restaurant
山大路街道办事处,36.674248,117.05625,百花公园,36.675754081128815,117.06429127603768,Park
山大路街道办事处,36.674248,117.05625,Lydias,36.67950921674132,117.04977038024848,Italian Restaurant
东风街道办事处,36.688209,117.081267,松果西餐厅,36.687947,117.082543,Restaurant
东风街道办事处,36.688209,117.081267,果唯伊,36.688914,117.084655,Fruit & Vegetable Store
东风街道办事处,36.688209,117.081267,银座商城华信店,36.68790662937574,117.07711262859854,Shopping Mall
东风街道办事处,36.688209,117.081267,湘山瓦寨瓦寨鱼头王,36.692526,117.077979,Asian Restaurant
东风街道办事处,36.688209,117.081267,UR,36.683137033888016,117.08384132799655,Women's Store
东风街道办事处,36.688209,117.081267,vanguard,36.68307,117.083679,Fruit & Vegetable Store
东风街道办事处,36.688209,117.081267,H&M Shimao Mall,36.68309091691976,117.08387005809867,Clothing Store
东风街道办事处,36.688209,117.081267,鞑子烤羊腿,36.694637,117.086218,BBQ Joint
东风街道办事处,36.688209,117.081267,泉城人家,36.68113864012414,117.08614546955633,Chinese Restaurant
全福街道办事处,36.699141,117.05719599999999,Haung Tai Park,36.70320685098692,117.05964917267372,Park
全福街道办事处,36.699141,117.05719599999999,七里堡综合批发市场 | Qilipu integrated wholesale market,36.691516634315754,117.06222942010108,Market
全福街道办事处,36.699141,117.05719599999999,永和豆浆,36.69142305850983,117.0623517036438,Chinese Restaurant
华山街道办事处,36.719632,117.049842,华山公园,36.71822302926681,117.04381069655786,Park
王舍人街道办事处,36.720703,117.1471,华联超市王舍人店,36.719669342041016,117.14945220947266,Flea Market
王舍人街道办事处,36.720703,117.1471,Little Supermarket,36.720163,117.136565,Gourmet Shop
唐冶街道办事处,36.685373,117.230493,历城体育中心,36.688218,117.221352,Trail
港沟街道办事处,36.675294,117.205678,First T-series in Jinan,36.67154729052132,117.21377532278424,Intersection
遥墙街道办事处,36.820941999999995,117.19293200000001,金凯伦咖啡厅,36.822065367661,117.18893045559,Café
临港街道办事处,36.823015999999996,117.20843700000002,Hanting Youjia Hotel,36.82283,117.21166,Hotel
仲宫街道办事处,36.498771999999995,117.02728300000001,Roma Hotel Jinan,36.500829085847954,117.01887818401065,Hotel
柳埠街道办事处,36.680017,117.06523700000001,百花公园,36.675754081128815,117.06429127603768,Park
柳埠街道办事处,36.680017,117.06523700000001,Nishi Haitai Hotel,36.67418206619951,117.06795871940281,Hotel Pool
柳埠街道办事处,36.680017,117.06523700000001,McDonald's (麦当劳),36.683528960617245,117.05758810043334,Fast Food Restaurant
柳埠街道办事处,36.680017,117.06523700000001,RT-mart (大润发),36.68457796663086,117.05826421600608,Grocery Store
柳埠街道办事处,36.680017,117.06523700000001,山东大学 学人大厦,36.67457815107156,117.05706314655264,Hotel
万德街道办事处,36.337851,116.92309099999999,聚顺缘,36.338012,116.915775,Chinese Restaurant
明水街道办事处,36.714488,117.54831399999999,九牧宾馆,36.71403002631308,117.53727921142246,Motel
济北街道办事处,36.726341999999995,117.04251599999999,卧牛山寨,36.730764,117.041715,Mountain
济北街道办事处,36.726341999999995,117.04251599999999,济南收费站,36.730947976133,117.04769605777,Toll Booth
济北街道办事处,36.726341999999995,117.04251599999999,华山公园,36.71822302926681,117.04381069655786,Park
回河街道办事处,36.726341999999995,117.04251599999999,卧牛山寨,36.730764,117.041715,Mountain
回河街道办事处,36.726341999999995,117.04251599999999,济南收费站,36.730947976133,117.04769605777,Toll Booth
回河街道办事处,36.726341999999995,117.04251599999999,华山公园,36.71822302926681,117.04381069655786,Park
孙耿街道办事处,36.726341999999995,117.04251599999999,卧牛山寨,36.730764,117.041715,Mountain
孙耿街道办事处,36.726341999999995,117.04251599999999,济南收费站,36.730947976133,117.04769605777,Toll Booth
孙耿街道办事处,36.726341999999995,117.04251599999999,华山公园,36.71822302926681,117.04381069655786,Park
太平街道办事处,36.726341999999995,117.04251599999999,卧牛山寨,36.730764,117.041715,Mountain
太平街道办事处,36.726341999999995,117.04251599999999,济南收费站,36.730947976133,117.04769605777,Toll Booth
太平街道办事处,36.726341999999995,117.04251599999999,华山公园,36.71822302926681,117.04381069655786,Park
曲堤镇,36.726341999999995,117.04251599999999,卧牛山寨,36.730764,117.041715,Mountain
曲堤镇,36.726341999999995,117.04251599999999,济南收费站,36.730947976133,117.04769605777,Toll Booth
曲堤镇,36.726341999999995,117.04251599999999,华山公园,36.71822302926681,117.04381069655786,Park
仁风镇,36.726341999999995,117.04251599999999,卧牛山寨,36.730764,117.041715,Mountain
仁风镇,36.726341999999995,117.04251599999999,济南收费站,36.730947976133,117.04769605777,Toll Booth
仁风镇,36.726341999999995,117.04251599999999,华山公园,36.71822302926681,117.04381069655786,Park
垛石镇,36.726341999999995,117.04251599999999,卧牛山寨,36.730764,117.041715,Mountain
垛石镇,36.726341999999995,117.04251599999999,济南收费站,36.730947976133,117.04769605777,Toll Booth
垛石镇,36.726341999999995,117.04251599999999,华山公园,36.71822302926681,117.04381069655786,Park
新市镇,36.726341999999995,117.04251599999999,卧牛山寨,36.730764,117.041715,Mountain
新市镇,36.726341999999995,117.04251599999999,济南收费站,36.730947976133,117.04769605777,Toll Booth
新市镇,36.726341999999995,117.04251599999999,华山公园,36.71822302926681,117.04381069655786,Park
许商街道办事处,37.318668,117.15513600000001,叶家擀面皮,37.310428619384766,117.1550064086914,Breakfast Spot
韩庙镇,37.30905,117.157207,叶家擀面皮,37.310428619384766,117.1550064086914,Breakfast Spot
凤城街道办事处,36.651216,117.11999899999999,Sheraton Jinan Hotel (喜来登酒店),36.653413754141006,117.11830121957405,Hotel
凤城街道办事处,36.651216,117.11999899999999,Sheraton Jinan Hotel Club Level,36.65308558107312,117.11921245201371,Hotel Bar
凤城街道办事处,36.651216,117.11999899999999,Jinan Olympic Stadium,36.656146572418876,117.11747005808111,Soccer Field
凤城街道办事处,36.651216,117.11999899999999,奥体中心东荷体育馆,36.65711711142464,117.11780901794398,Basketball Stadium
张家洼街道办事处,36.651216,117.11999899999999,Sheraton Jinan Hotel (喜来登酒店),36.653413754141006,117.11830121957405,Hotel
张家洼街道办事处,36.651216,117.11999899999999,Sheraton Jinan Hotel Club Level,36.65308558107312,117.11921245201371,Hotel Bar
张家洼街道办事处,36.651216,117.11999899999999,Jinan Olympic Stadium,36.656146572418876,117.11747005808111,Soccer Field
张家洼街道办事处,36.651216,117.11999899999999,奥体中心东荷体育馆,36.65711711142464,117.11780901794398,Basketball Stadium
高庄街道办事处,36.651216,117.11999899999999,Sheraton Jinan Hotel (喜来登酒店),36.653413754141006,117.11830121957405,Hotel
高庄街道办事处,36.651216,117.11999899999999,Sheraton Jinan Hotel Club Level,36.65308558107312,117.11921245201371,Hotel Bar
高庄街道办事处,36.651216,117.11999899999999,Jinan Olympic Stadium,36.656146572418876,117.11747005808111,Soccer Field
高庄街道办事处,36.651216,117.11999899999999,奥体中心东荷体育馆,36.65711711142464,117.11780901794398,Basketball Stadium
鹏泉街道办事处,36.651216,117.11999899999999,Sheraton Jinan Hotel (喜来登酒店),36.653413754141006,117.11830121957405,Hotel
鹏泉街道办事处,36.651216,117.11999899999999,Sheraton Jinan Hotel Club Level,36.65308558107312,117.11921245201371,Hotel Bar
鹏泉街道办事处,36.651216,117.11999899999999,Jinan Olympic Stadium,36.656146572418876,117.11747005808111,Soccer Field
鹏泉街道办事处,36.651216,117.11999899999999,奥体中心东荷体育馆,36.65711711142464,117.11780901794398,Basketball Stadium
口镇,36.651216,117.11999899999999,Sheraton Jinan Hotel (喜来登酒店),36.653413754141006,117.11830121957405,Hotel
口镇,36.651216,117.11999899999999,Sheraton Jinan Hotel Club Level,36.65308558107312,117.11921245201371,Hotel Bar
口镇,36.651216,117.11999899999999,Jinan Olympic Stadium,36.656146572418876,117.11747005808111,Soccer Field
口镇,36.651216,117.11999899999999,奥体中心东荷体育馆,36.65711711142464,117.11780901794398,Basketball Stadium
羊里镇,36.651216,117.11999899999999,Sheraton Jinan Hotel (喜来登酒店),36.653413754141006,117.11830121957405,Hotel
羊里镇,36.651216,117.11999899999999,Sheraton Jinan Hotel Club Level,36.65308558107312,117.11921245201371,Hotel Bar
羊里镇,36.651216,117.11999899999999,Jinan Olympic Stadium,36.656146572418876,117.11747005808111,Soccer Field
羊里镇,36.651216,117.11999899999999,奥体中心东荷体育馆,36.65711711142464,117.11780901794398,Basketball Stadium
方下镇,36.651216,117.11999899999999,Sheraton Jinan Hotel (喜来登酒店),36.653413754141006,117.11830121957405,Hotel
方下镇,36.651216,117.11999899999999,Sheraton Jinan Hotel Club Level,36.65308558107312,117.11921245201371,Hotel Bar
方下镇,36.651216,117.11999899999999,Jinan Olympic Stadium,36.656146572418876,117.11747005808111,Soccer Field
方下镇,36.651216,117.11999899999999,奥体中心东荷体育馆,36.65711711142464,117.11780901794398,Basketball Stadium
牛泉镇,36.651216,117.11999899999999,Sheraton Jinan Hotel (喜来登酒店),36.653413754141006,117.11830121957405,Hotel
牛泉镇,36.651216,117.11999899999999,Sheraton Jinan Hotel Club Level,36.65308558107312,117.11921245201371,Hotel Bar
牛泉镇,36.651216,117.11999899999999,Jinan Olympic Stadium,36.656146572418876,117.11747005808111,Soccer Field
牛泉镇,36.651216,117.11999899999999,奥体中心东荷体育馆,36.65711711142464,117.11780901794398,Basketball Stadium
苗山镇,36.651216,117.11999899999999,Sheraton Jinan Hotel (喜来登酒店),36.653413754141006,117.11830121957405,Hotel
苗山镇,36.651216,117.11999899999999,Sheraton Jinan Hotel Club Level,36.65308558107312,117.11921245201371,Hotel Bar
苗山镇,36.651216,117.11999899999999,Jinan Olympic Stadium,36.656146572418876,117.11747005808111,Soccer Field
苗山镇,36.651216,117.11999899999999,奥体中心东荷体育馆,36.65711711142464,117.11780901794398,Basketball Stadium
雪野镇,36.651216,117.11999899999999,Sheraton Jinan Hotel (喜来登酒店),36.653413754141006,117.11830121957405,Hotel
雪野镇,36.651216,117.11999899999999,Sheraton Jinan Hotel Club Level,36.65308558107312,117.11921245201371,Hotel Bar
雪野镇,36.651216,117.11999899999999,Jinan Olympic Stadium,36.656146572418876,117.11747005808111,Soccer Field
雪野镇,36.651216,117.11999899999999,奥体中心东荷体育馆,36.65711711142464,117.11780901794398,Basketball Stadium
大王庄镇,36.651216,117.11999899999999,Sheraton Jinan Hotel (喜来登酒店),36.653413754141006,117.11830121957405,Hotel
大王庄镇,36.651216,117.11999899999999,Sheraton Jinan Hotel Club Level,36.65308558107312,117.11921245201371,Hotel Bar
大王庄镇,36.651216,117.11999899999999,Jinan Olympic Stadium,36.656146572418876,117.11747005808111,Soccer Field
大王庄镇,36.651216,117.11999899999999,奥体中心东荷体育馆,36.65711711142464,117.11780901794398,Basketball Stadium
寨里镇,36.651216,117.11999899999999,Sheraton Jinan Hotel (喜来登酒店),36.653413754141006,117.11830121957405,Hotel
寨里镇,36.651216,117.11999899999999,Sheraton Jinan Hotel Club Level,36.65308558107312,117.11921245201371,Hotel Bar
寨里镇,36.651216,117.11999899999999,Jinan Olympic Stadium,36.656146572418876,117.11747005808111,Soccer Field
寨里镇,36.651216,117.11999899999999,奥体中心东荷体育馆,36.65711711142464,117.11780901794398,Basketball Stadium
杨庄镇,36.651216,117.11999899999999,Sheraton Jinan Hotel (喜来登酒店),36.653413754141006,117.11830121957405,Hotel
杨庄镇,36.651216,117.11999899999999,Sheraton Jinan Hotel Club Level,36.65308558107312,117.11921245201371,Hotel Bar
杨庄镇,36.651216,117.11999899999999,Jinan Olympic Stadium,36.656146572418876,117.11747005808111,Soccer Field
杨庄镇,36.651216,117.11999899999999,奥体中心东荷体育馆,36.65711711142464,117.11780901794398,Basketball Stadium
茶业口镇,36.651216,117.11999899999999,Sheraton Jinan Hotel (喜来登酒店),36.653413754141006,117.11830121957405,Hotel
茶业口镇,36.651216,117.11999899999999,Sheraton Jinan Hotel Club Level,36.65308558107312,117.11921245201371,Hotel Bar
茶业口镇,36.651216,117.11999899999999,Jinan Olympic Stadium,36.656146572418876,117.11747005808111,Soccer Field
茶业口镇,36.651216,117.11999899999999,奥体中心东荷体育馆,36.65711711142464,117.11780901794398,Basketball Stadium
和庄镇,36.651216,117.11999899999999,Sheraton Jinan Hotel (喜来登酒店),36.653413754141006,117.11830121957405,Hotel
和庄镇,36.651216,117.11999899999999,Sheraton Jinan Hotel Club Level,36.65308558107312,117.11921245201371,Hotel Bar
和庄镇,36.651216,117.11999899999999,Jinan Olympic Stadium,36.656146572418876,117.11747005808111,Soccer Field
和庄镇,36.651216,117.11999899999999,奥体中心东荷体育馆,36.65711711142464,117.11780901794398,Basketball Stadium
艾山街道办事处,36.651216,117.11999899999999,Sheraton Jinan Hotel (喜来登酒店),36.653413754141006,117.11830121957405,Hotel
艾山街道办事处,36.651216,117.11999899999999,Sheraton Jinan Hotel Club Level,36.65308558107312,117.11921245201371,Hotel Bar
艾山街道办事处,36.651216,117.11999899999999,Jinan Olympic Stadium,36.656146572418876,117.11747005808111,Soccer Field
艾山街道办事处,36.651216,117.11999899999999,奥体中心东荷体育馆,36.65711711142464,117.11780901794398,Basketball Stadium
颜庄镇,36.651216,117.11999899999999,Sheraton Jinan Hotel (喜来登酒店),36.653413754141006,117.11830121957405,Hotel
颜庄镇,36.651216,117.11999899999999,Sheraton Jinan Hotel Club Level,36.65308558107312,117.11921245201371,Hotel Bar
颜庄镇,36.651216,117.11999899999999,Jinan Olympic Stadium,36.656146572418876,117.11747005808111,Soccer Field
颜庄镇,36.651216,117.11999899999999,奥体中心东荷体育馆,36.65711711142464,117.11780901794398,Basketball Stadium
黄庄镇,36.651216,117.11999899999999,Sheraton Jinan Hotel (喜来登酒店),36.653413754141006,117.11830121957405,Hotel
黄庄镇,36.651216,117.11999899999999,Sheraton Jinan Hotel Club Level,36.65308558107312,117.11921245201371,Hotel Bar
黄庄镇,36.651216,117.11999899999999,Jinan Olympic Stadium,36.656146572418876,117.11747005808111,Soccer Field
黄庄镇,36.651216,117.11999899999999,奥体中心东荷体育馆,36.65711711142464,117.11780901794398,Basketball Stadium
里辛镇,36.651216,117.11999899999999,Sheraton Jinan Hotel (喜来登酒店),36.653413754141006,117.11830121957405,Hotel
里辛镇,36.651216,117.11999899999999,Sheraton Jinan Hotel Club Level,36.65308558107312,117.11921245201371,Hotel Bar
里辛镇,36.651216,117.11999899999999,Jinan Olympic Stadium,36.656146572418876,117.11747005808111,Soccer Field
里辛镇,36.651216,117.11999899999999,奥体中心东荷体育馆,36.65711711142464,117.11780901794398,Basketball Stadium
辛庄镇,36.651216,117.11999899999999,Sheraton Jinan Hotel (喜来登酒店),36.653413754141006,117.11830121957405,Hotel
辛庄镇,36.651216,117.11999899999999,Sheraton Jinan Hotel Club Level,36.65308558107312,117.11921245201371,Hotel Bar
辛庄镇,36.651216,117.11999899999999,Jinan Olympic Stadium,36.656146572418876,117.11747005808111,Soccer Field
辛庄镇,36.651216,117.11999899999999,奥体中心东荷体育馆,36.65711711142464,117.11780901794398,Basketball Stadium
